term_idx,term_name,nnz_items,sum_tfidf,avg_tfidf_when_present
197,tfidf_term_00197,38121,5962.06689453125,0.15639849150156737
530,tfidf_term_00530,37992,5574.33837890625,0.14672400449847994
910,tfidf_term_00910,37737,7347.10107421875,0.1946922403534661
587,tfidf_term_00587,37718,6611.6767578125,0.17529234736233362
1120,tfidf_term_01120,37698,6560.970703125,0.17404028603971033
1194,tfidf_term_01194,37698,6169.68603515625,0.16366083174588175
0,tfidf_term_00000,37642,6489.7900390625,0.17240821526652408
839,tfidf_term_00839,37617,6229.77099609375,0.16561052173468777
1134,tfidf_term_01134,37595,5958.49169921875,0.15849159992602074
773,tfidf_term_00773,37557,6506.5458984375,0.17324455889547888
331,tfidf_term_00331,37513,6108.13818359375,0.16282723811995176
888,tfidf_term_00888,37443,6574.525390625,0.17558757019002216
735,tfidf_term_00735,37441,6198.04931640625,0.16554176748500976
1003,tfidf_term_01003,37355,6517.7060546875,0.17448015137699102
113,tfidf_term_00113,37325,6567.212890625,0.1759467619725385
1372,tfidf_term_01372,37300,26903.689453125,0.7212785376172922
1356,tfidf_term_01356,37300,19841.11328125,0.5319333319369973
687,tfidf_term_00687,37109,6707.52783203125,0.18075205023124444
1462,tfidf_term_01462,37081,17734.7265625,0.4782699108033764
202,tfidf_term_00202,37023,6398.33154296875,0.1728204506109378
1487,tfidf_term_01487,36996,20260.7734375,0.5476476764379933
916,tfidf_term_00916,36996,5907.55859375,0.15968100858876635
1116,tfidf_term_01116,36973,5992.80908203125,0.16208609206802937
674,tfidf_term_00674,36855,7173.50439453125,0.19464128054622845
1045,tfidf_term_01045,36797,5798.91943359375,0.15759217962316902
306,tfidf_term_00306,36617,8194.3212890625,0.22378461613628917
160,tfidf_term_00160,36511,5998.86962890625,0.1643030765770932
967,tfidf_term_00967,36434,5672.66064453125,0.15569689423426608
94,tfidf_term_00094,36400,6847.7763671875,0.18812572437328295
300,tfidf_term_00300,36384,5796.82470703125,0.1593234583067076
318,tfidf_term_00318,36329,7435.46435546875,0.20467021815818628
805,tfidf_term_00805,36268,7373.44287109375,0.203304369446723
1060,tfidf_term_01060,36249,5793.3720703125,0.1598215694312257
21,tfidf_term_00021,36083,6541.392578125,0.1812873812633373
1138,tfidf_term_01138,35962,6062.62451171875,0.1685841864111771
1203,tfidf_term_01203,35868,20265.591796875,0.5650047896976413
1022,tfidf_term_01022,35801,5636.08984375,0.1574282797617385
579,tfidf_term_00579,35773,6313.02734375,0.17647464131467866
562,tfidf_term_00562,35768,6413.27490234375,0.17930202701699144
335,tfidf_term_00335,35637,5287.49658203125,0.14837097909563796
891,tfidf_term_00891,35563,5394.076171875,0.1516766350385232
214,tfidf_term_00214,35539,6716.07568359375,0.18897762130599483
232,tfidf_term_00232,35418,6179.49072265625,0.17447316964978965
478,tfidf_term_00478,35365,6049.48095703125,0.17105841812614875
515,tfidf_term_00515,35338,6230.216796875,0.17630360509578924
120,tfidf_term_00120,35212,6175.87646484375,0.17539124346369844
533,tfidf_term_00533,35210,8206.9560546875,0.2330859430470747
322,tfidf_term_00322,35191,6524.43505859375,0.18540067229103321
1141,tfidf_term_01141,35027,7461.16064453125,0.21301169510752418
470,tfidf_term_00470,34920,5825.43505859375,0.16682230981081758
253,tfidf_term_00253,34907,5904.79052734375,0.16915777716056235
504,tfidf_term_00504,34774,5357.732421875,0.1540729401816012
399,tfidf_term_00399,34750,6664.20947265625,0.1917758121627698
188,tfidf_term_00188,34733,7181.99462890625,0.20677726165048368
984,tfidf_term_00984,34706,5463.021484375,0.15740856002924566
836,tfidf_term_00836,34560,7490.12548828125,0.21672816806369358
852,tfidf_term_00852,34415,5869.7099609375,0.1705567328472323
581,tfidf_term_00581,34392,5439.576171875,0.158163996623488
488,tfidf_term_00488,34391,6528.3701171875,0.18982786534812887
776,tfidf_term_00776,34164,5620.32958984375,0.16451029123766978
1333,tfidf_term_01333,34117,18161.06640625,0.5323172144751883
906,tfidf_term_00906,33892,5571.88720703125,0.16440125124015253
1184,tfidf_term_01184,33877,5796.5771484375,0.1711065663558609
27,tfidf_term_00027,33848,6234.345703125,0.18418653105427205
1111,tfidf_term_01111,33810,5233.265625,0.154784549689441
1028,tfidf_term_01028,33755,6134.51171875,0.18173638627610725
393,tfidf_term_00393,33754,5583.9462890625,0.1654306538206583
676,tfidf_term_00676,33710,5346.544921875,0.1586041210879561
830,tfidf_term_00830,33576,5696.39794921875,0.16965683670534756
1161,tfidf_term_01161,33553,6130.12939453125,0.18269988956371264
698,tfidf_term_00698,33397,5784.14013671875,0.1731934046985882
141,tfidf_term_00141,33324,7117.7265625,0.21359160252370663
111,tfidf_term_00111,33324,5652.41748046875,0.16962001801910784
913,tfidf_term_00913,33316,5332.001953125,0.16004328109992197
637,tfidf_term_00637,33295,6238.986328125,0.18738508268884216
462,tfidf_term_00462,33290,5870.67626953125,0.17634954249117604
19,tfidf_term_00019,33263,5558.60791015625,0.16711084117957642
908,tfidf_term_00908,33220,5633.0556640625,0.16956820180802226
840,tfidf_term_00840,32974,6113.50927734375,0.18540393271497999
752,tfidf_term_00752,32907,5607.35498046875,0.1704000662615477
743,tfidf_term_00743,32871,5321.720703125,0.1618971343471449
1267,tfidf_term_01267,32859,17801.462890625,0.5417530323693661
693,tfidf_term_00693,32822,5396.38720703125,0.16441372271742277
1365,tfidf_term_01365,32753,18585.6640625,0.5674492126675419
1370,tfidf_term_01370,32731,21112.912109375,0.6450432956333445
1041,tfidf_term_01041,32723,6362.24609375,0.19442734754606852
1498,tfidf_term_01498,32668,15592.740234375,0.47730930067267663
245,tfidf_term_00245,32604,5791.853515625,0.1776424216545516
227,tfidf_term_00227,32569,5877.2919921875,0.18045663029836653
473,tfidf_term_00473,32546,5192.9677734375,0.15955778815945124
1034,tfidf_term_01034,32533,6489.7490234375,0.19948203434781606
436,tfidf_term_00436,32523,5111.4296875,0.15716353618977338
933,tfidf_term_00933,32519,5462.52587890625,0.16797951594164182
65,tfidf_term_00065,32491,5819.1376953125,0.17909998754462775
930,tfidf_term_00930,32471,5251.6328125,0.16173301753872688
106,tfidf_term_00106,32321,5443.96435546875,0.16843427973975897
528,tfidf_term_00528,32286,5422.72314453125,0.16795896501676424
178,tfidf_term_00178,32195,6726.0859375,0.2089170969871098
973,tfidf_term_00973,32186,6811.00439453125,0.2116138816420571
400,tfidf_term_00400,32022,5530.29150390625,0.17270287626963493
203,tfidf_term_00203,31963,5127.46337890625,0.16041871472972655
352,tfidf_term_00352,31855,5535.6181640625,0.1737754878060744
566,tfidf_term_00566,31737,5548.04296875,0.17481308783911523
262,tfidf_term_00262,31701,5417.5595703125,0.1708955417908741
708,tfidf_term_00708,31641,6988.82763671875,0.22087884822599632
122,tfidf_term_00122,31571,5492.55419921875,0.173974666599688
1092,tfidf_term_01092,31528,6018.37158203125,0.190889735537657
146,tfidf_term_00146,31479,4748.12646484375,0.15083472997375233
158,tfidf_term_00158,31383,4991.81884765625,0.15906123849396966
1196,tfidf_term_01196,31367,5183.28173828125,0.16524633335292666
1434,tfidf_term_01434,31287,14814.3994140625,0.4735001570640362
1424,tfidf_term_01424,31194,14816.7666015625,0.47498770922493105
513,tfidf_term_00513,31182,5022.27001953125,0.16106311396097908
802,tfidf_term_00802,31153,5596.81689453125,0.1796557922040012
1013,tfidf_term_01013,31091,4973.91796875,0.15997934993245633
491,tfidf_term_00491,31012,5633.87744140625,0.18166765901606635
336,tfidf_term_00336,30986,5781.419921875,0.1865816795286581
425,tfidf_term_00425,30963,5288.78857421875,0.17080995298319768
265,tfidf_term_00265,30951,5653.30419921875,0.18265336174012956
1190,tfidf_term_01190,30755,5350.36572265625,0.1739673458837994
1043,tfidf_term_01043,30697,4743.29931640625,0.15451996339727825
616,tfidf_term_00616,30554,5175.595703125,0.169391755682562
1107,tfidf_term_01107,30480,4713.28759765625,0.15463541987061188
342,tfidf_term_00342,30438,4966.49853515625,0.16316770271227576
537,tfidf_term_00537,30310,5345.7880859375,0.1763704416343616
995,tfidf_term_00995,30255,5380.91162109375,0.17785197888262272
144,tfidf_term_00144,30026,5485.10693359375,0.18267857635361853
274,tfidf_term_00274,30022,5126.994140625,0.17077457000283125
790,tfidf_term_00790,29926,5393.04931640625,0.18021283554120998
736,tfidf_term_00736,29798,4960.9228515625,0.16648509468966038
77,tfidf_term_00077,29787,5714.5576171875,0.1918473702349179
110,tfidf_term_00110,29598,5007.03759765625,0.16916810587391884
834,tfidf_term_00834,29549,4818.07177734375,0.16305363218192662
183,tfidf_term_00183,29418,4699.0751953125,0.15973469288573322
1336,tfidf_term_01336,29391,13266.0107421875,0.45136302753181246
881,tfidf_term_00881,29284,5034.71533203125,0.17192717292826287
649,tfidf_term_00649,29260,6036.76513671875,0.20631459797398324
24,tfidf_term_00024,29250,5027.1201171875,0.1718673544337607
483,tfidf_term_00483,29241,4902.87841796875,0.16767136616287917
937,tfidf_term_00937,29081,6032.87060546875,0.20745058992017984
398,tfidf_term_00398,29033,4521.1201171875,0.15572349110279682
69,tfidf_term_00069,29023,4859.76953125,0.16744545812803638
181,tfidf_term_00181,29021,4822.65380859375,0.1661780713481186
912,tfidf_term_00912,28978,6804.85693359375,0.2348283847606374
969,tfidf_term_00969,28881,5390.9140625,0.18665953611370797
714,tfidf_term_00714,28730,5249.82763671875,0.18272981680190567
98,tfidf_term_00098,28718,4633.314453125,0.16133834017428095
1052,tfidf_term_01052,28697,5731.9638671875,0.19974087420941214
1008,tfidf_term_01008,28637,4248.06396484375,0.14834179435149458
803,tfidf_term_00803,28509,5065.3896484375,0.1776768616379915
339,tfidf_term_00339,28483,4992.8203125,0.1752912373169961
480,tfidf_term_00480,28400,4534.41845703125,0.15966262172645246
316,tfidf_term_00316,28395,4950.1982421875,0.17433344751496743
1114,tfidf_term_01114,28391,4750.47314453125,0.16732320610514775
755,tfidf_term_00755,28344,4752.5595703125,0.16767427216738992
697,tfidf_term_00697,28307,5184.5888671875,0.18315571650784257
547,tfidf_term_00547,28183,4855.19189453125,0.17227377832492105
134,tfidf_term_00134,28160,4537.9892578125,0.1611501867120916
1130,tfidf_term_01130,28125,4375.92822265625,0.15558855902777777
358,tfidf_term_00358,28057,5439.744140625,0.19388188832109635
538,tfidf_term_00538,28042,5448.0361328125,0.19428129708339276
175,tfidf_term_00175,28023,5490.38916015625,0.19592438925726188
636,tfidf_term_00636,28013,5140.20947265625,0.183493716226618
1496,tfidf_term_01496,28002,21710.6015625,0.7753232470002143
628,tfidf_term_00628,27976,4909.716796875,0.1754974548496926
715,tfidf_term_00715,27895,7590.86279296875,0.2721227027413067
1215,tfidf_term_01215,27855,15338.068359375,0.5506396826198169
1405,tfidf_term_01405,27741,13696.6572265625,0.4937333631290328
1090,tfidf_term_01090,27718,4826.0478515625,0.17411241256809654
138,tfidf_term_00138,27700,4714.8740234375,0.170212058607852
659,tfidf_term_00659,27699,4547.66455078125,0.16418154268317448
1355,tfidf_term_01355,27698,13680.0791015625,0.49390133228256555
1392,tfidf_term_01392,27697,13679.8779296875,0.49391190127766543
472,tfidf_term_00472,27651,4447.08642578125,0.16082913550255867
117,tfidf_term_00117,27642,5493.18701171875,0.19872610562617574
50,tfidf_term_00050,27572,5543.4521484375,0.20105368302761858
1024,tfidf_term_01024,27565,5369.60791015625,0.19479803773467258
560,tfidf_term_00560,27529,5732.99560546875,0.20825295526422136
548,tfidf_term_00548,27420,4455.18994140625,0.1624795748142323
943,tfidf_term_00943,27417,4763.1337890625,0.1737292114039647
1121,tfidf_term_01121,27369,4369.8984375,0.15966598843582155
925,tfidf_term_00925,27338,4501.87646484375,0.16467468230462176
407,tfidf_term_00407,27327,5606.94482421875,0.20517966934602225
795,tfidf_term_00795,27225,4422.52978515625,0.16244370193411387
610,tfidf_term_00610,27118,4768.4384765625,0.1758403450314367
1096,tfidf_term_01096,27073,4514.966796875,0.16677009555184133
137,tfidf_term_00137,26938,4972.75341796875,0.18459994869584787
824,tfidf_term_00824,26933,4821.4794921875,0.17901754324388297
338,tfidf_term_00338,26893,6684.23876953125,0.24854939090213996
1007,tfidf_term_01007,26890,4456.5,0.16573075492748235
266,tfidf_term_00266,26888,4672.91943359375,0.1737920051172921
1232,tfidf_term_01232,26866,16888.3828125,0.6286154549430507
1425,tfidf_term_01425,26850,15214.3369140625,0.5666419707285847
156,tfidf_term_00156,26826,4864.3251953125,0.18132875551004624
815,tfidf_term_00815,26801,4460.34228515625,0.166424472413576
529,tfidf_term_00529,26779,4386.0947265625,0.16378859279892827
1459,tfidf_term_01459,26739,14470.1708984375,0.5411635026903586
397,tfidf_term_00397,26703,4412.93310546875,0.16525982494359248
257,tfidf_term_00257,26685,4158.4580078125,0.15583503870385984
827,tfidf_term_00827,26668,5593.18408203125,0.20973391638035285
258,tfidf_term_00258,26659,4595.46533203125,0.17237950906002664
1099,tfidf_term_01099,26588,5517.7490234375,0.20752779537526328
774,tfidf_term_00774,26586,4253.25341796875,0.1599809455340687
363,tfidf_term_00363,26566,4388.87255859375,0.16520637501293947
354,tfidf_term_00354,26517,4446.00830078125,0.16766633860471583
874,tfidf_term_00874,26509,4511.095703125,0.17017223219001093
1447,tfidf_term_01447,26501,14369.8466796875,0.5422379034635485
968,tfidf_term_00968,26404,4258.92138671875,0.1612983406574288
467,tfidf_term_00467,26363,4711.361328125,0.17871112271460002
47,tfidf_term_00047,26354,4544.92822265625,0.1724568650928227
757,tfidf_term_00757,26315,4291.47265625,0.16308085336310088
1377,tfidf_term_01377,26309,21303.23046875,0.8097316685829944
1174,tfidf_term_01174,26285,4701.65771484375,0.17887227372431996
454,tfidf_term_00454,26198,6390.2919921875,0.24392289457926178
624,tfidf_term_00624,26196,4670.9384765625,0.17830731701643382
956,tfidf_term_00956,26152,4295.78369140625,0.16426214788185417
382,tfidf_term_00382,26132,4179.109375,0.15992305889331088
290,tfidf_term_00290,26094,4247.86474609375,0.16279086173425883
657,tfidf_term_00657,26023,4118.294921875,0.15825596287418822
38,tfidf_term_00038,26010,4960.4609375,0.19071360774702037
775,tfidf_term_00775,25915,4183.455078125,0.161429869887131
959,tfidf_term_00959,25905,4593.48876953125,0.17732054698055394
419,tfidf_term_00419,25875,5147.6630859375,0.1989435009057971
1051,tfidf_term_01051,25827,4826.03076171875,0.1868599048173907
589,tfidf_term_00589,25805,4288.818359375,0.1662010602354195
340,tfidf_term_00340,25777,4695.24267578125,0.1821485306971816
1146,tfidf_term_01146,25724,4539.00439453125,0.17645017860874088
17,tfidf_term_00017,25717,4378.3525390625,0.17025129443801765
841,tfidf_term_00841,25698,4604.4853515625,0.17917679786607907
392,tfidf_term_00392,25685,4172.03369140625,0.1624307452367627
135,tfidf_term_00135,25679,4395.9365234375,0.17118799499347717
811,tfidf_term_00811,25654,4373.17724609375,0.17046765596373858
597,tfidf_term_00597,25575,4096.66259765625,0.16018231075879766
1039,tfidf_term_01039,25558,4245.623046875,0.16611718627729086
508,tfidf_term_00508,25520,4664.59619140625,0.182781982421875
1492,tfidf_term_01492,25490,15988.9599609375,0.6272640235754218
239,tfidf_term_00239,25357,4871.13134765625,0.19210203682045393
1229,tfidf_term_01229,25351,13468.833984375,0.5312939917310954
1127,tfidf_term_01127,25340,4231.20947265625,0.16697748510877072
935,tfidf_term_00935,25337,4217.796875,0.16646788787149228
1389,tfidf_term_01389,25336,11818.861328125,0.466484896121132
569,tfidf_term_00569,25237,4871.11865234375,0.19301496423282283
1059,tfidf_term_01059,25211,4176.8076171875,0.1656740159925231
1012,tfidf_term_01012,25146,6012.166015625,0.23909035296369205
474,tfidf_term_00474,25068,4042.671142578125,0.16126819620943533
1054,tfidf_term_01054,24932,5019.4228515625,0.2013245167480547
465,tfidf_term_00465,24870,4286.91943359375,0.17237311755503618
460,tfidf_term_00460,24850,5515.4814453125,0.22195096359406438
240,tfidf_term_00240,24827,4403.08203125,0.17735054703548556
927,tfidf_term_00927,24782,4497.9130859375,0.18149919643037285
368,tfidf_term_00368,24777,4641.73583984375,0.1873405109514368
1076,tfidf_term_01076,24713,4463.68408203125,0.18062089111120666
409,tfidf_term_00409,24695,4150.919921875,0.1680874639350071
786,tfidf_term_00786,24692,4524.9921875,0.1832574189008586
895,tfidf_term_00895,24626,3919.773681640625,0.15917216282143365
1040,tfidf_term_01040,24587,4379.02783203125,0.17810338113764387
980,tfidf_term_00980,24584,4137.34033203125,0.16829402587175601
631,tfidf_term_00631,24576,4221.35302734375,0.17176729440689087
822,tfidf_term_00822,24576,3953.919921875,0.1608854134877523
945,tfidf_term_00945,24553,4053.827392578125,0.16510517625455648
712,tfidf_term_00712,24498,4698.70947265625,0.19179971722819208
1179,tfidf_term_01179,24461,4046.780029296875,0.16543804543137544
498,tfidf_term_00498,24382,4739.29345703125,0.19437673107338405
384,tfidf_term_00384,24374,3940.951171875,0.16168668137667186
1104,tfidf_term_01104,24338,4482.015625,0.18415710514421893
965,tfidf_term_00965,24205,3954.136962890625,0.1633603372398523
699,tfidf_term_00699,24174,4821.74755859375,0.19946006281929965
198,tfidf_term_00198,24171,4172.0888671875,0.17260720976324934
370,tfidf_term_00370,24091,4679.255859375,0.194232529134324
213,tfidf_term_00213,24030,4217.55810546875,0.17551219748101332
405,tfidf_term_00405,23994,3730.81396484375,0.1554894542320476
273,tfidf_term_00273,23973,3918.42431640625,0.1634515628584762
1009,tfidf_term_01009,23955,4622.69970703125,0.19297431463290546
819,tfidf_term_00819,23947,4593.3291015625,0.19181229805664593
356,tfidf_term_00356,23892,4076.041748046875,0.17060278536944898
157,tfidf_term_00157,23872,3803.61474609375,0.15933372763462425
710,tfidf_term_00710,23685,4126.11474609375,0.17420792679306524
204,tfidf_term_00204,23683,4003.932861328125,0.16906358406148397
975,tfidf_term_00975,23645,4215.6845703125,0.17829074097325015
613,tfidf_term_00613,23636,4538.76904296875,0.1920277983994225
252,tfidf_term_00252,23598,4006.1748046875,0.16976755677123062
403,tfidf_term_00403,23548,3835.4755859375,0.16287903796235348
347,tfidf_term_00347,23524,4324.95068359375,0.18385269017147382
410,tfidf_term_00410,23487,4351.48486328125,0.18527205957684037
929,tfidf_term_00929,23481,4097.24755859375,0.17449203860967377
52,tfidf_term_00052,23462,3782.778564453125,0.1612300129764353
1108,tfidf_term_01108,23406,3760.74169921875,0.16067425870369778
453,tfidf_term_00453,23371,5628.51611328125,0.2408333453117646
678,tfidf_term_00678,23323,3649.78857421875,0.1564888125120589
159,tfidf_term_00159,23277,3877.78857421875,0.16659314233873565
954,tfidf_term_00954,23272,5592.06982421875,0.24029175937687994
809,tfidf_term_00809,23251,3997.17236328125,0.17191399781864222
998,tfidf_term_00998,23223,3850.539306640625,0.16580714406582375
89,tfidf_term_00089,23160,6624.54150390625,0.2860337436919797
1361,tfidf_term_01361,23142,19465.578125,0.8411363808227466
723,tfidf_term_00723,23102,4163.49169921875,0.1802221322491018
451,tfidf_term_00451,23098,4733.78466796875,0.20494348722697853
680,tfidf_term_00680,23094,3672.60595703125,0.15902857699104747
992,tfidf_term_00992,23048,4617.48974609375,0.20034231803600094
215,tfidf_term_00215,23048,3946.29296875,0.17122062516270392
313,tfidf_term_00313,23018,3855.854248046875,0.16751473838069664
422,tfidf_term_00422,22996,5360.01708984375,0.23308475777716778
1132,tfidf_term_01132,22995,4597.654296875,0.1999414784464014
592,tfidf_term_00592,22991,4955.865234375,0.2155567497879605
107,tfidf_term_00107,22928,4053.7646484375,0.1768041106261994
914,tfidf_term_00914,22897,4143.89501953125,0.18097982353719919
704,tfidf_term_00704,22882,3812.415771484375,0.16661199945303623
25,tfidf_term_00025,22878,4358.62939453125,0.1905161899873787
1082,tfidf_term_01082,22851,4631.201171875,0.2026695187026826
29,tfidf_term_00029,22843,4572.19287109375,0.20015728543071182
634,tfidf_term_00634,22813,4085.844970703125,0.17910160744764497
807,tfidf_term_00807,22724,5361.95947265625,0.23596019506496435
84,tfidf_term_00084,22680,3397.60205078125,0.14980608689511685
362,tfidf_term_00362,22642,3818.921630859375,0.16866538427962968
986,tfidf_term_00986,22638,3648.445068359375,0.16116463770471662
140,tfidf_term_00140,22613,4058.75146484375,0.17948752774261487
130,tfidf_term_00130,22532,3176.8701171875,0.14099370305288034
817,tfidf_term_00817,22520,4366.68505859375,0.19390253368533525
433,tfidf_term_00433,22466,4593.67138671875,0.2044721528851932
1133,tfidf_term_01133,22449,4039.4033203125,0.17993689341674463
502,tfidf_term_00502,22446,3790.26220703125,0.16886136536715896
1088,tfidf_term_01088,22415,4360.02587890625,0.19451375770271023
683,tfidf_term_00683,22390,3672.144287109375,0.16400823077755136
553,tfidf_term_00553,22381,6064.9775390625,0.27098778155857645
740,tfidf_term_00740,22362,4408.732421875,0.1971528674481263
1019,tfidf_term_01019,22335,4025.733154296875,0.1802432574119935
291,tfidf_term_00291,22288,5118.5908203125,0.2296568027778401
1042,tfidf_term_01042,22256,4215.26171875,0.18939889102938534
521,tfidf_term_00521,22201,4840.3505859375,0.218023989276947
95,tfidf_term_00095,22130,4060.153076171875,0.1834682817971927
1001,tfidf_term_01001,22100,3564.06884765625,0.1612700836043552
1095,tfidf_term_01095,22065,4605.86474609375,0.20874075441168138
1078,tfidf_term_01078,21989,3851.5791015625,0.17515935702226113
831,tfidf_term_00831,21985,3943.908203125,0.17939086664202866
543,tfidf_term_00543,21930,4554.8359375,0.2076988571591427
1207,tfidf_term_01207,21903,10130.3779296875,0.4625109770208419
5,tfidf_term_00005,21892,3797.09716796875,0.17344679188602
886,tfidf_term_00886,21868,3684.239501953125,0.1684762896448292
492,tfidf_term_00492,21866,3979.0537109375,0.18197446770957193
1140,tfidf_term_01140,21854,4145.546875,0.18969281939233093
796,tfidf_term_00796,21830,3525.7470703125,0.16150925654202933
754,tfidf_term_00754,21791,4354.220703125,0.19981738805584875
381,tfidf_term_00381,21765,3572.494873046875,0.16413943822866414
977,tfidf_term_00977,21748,4147.41259765625,0.19070317259776762
235,tfidf_term_00235,21748,3571.46923828125,0.16422058296308856
237,tfidf_term_00237,21712,4164.35498046875,0.1917996951210736
353,tfidf_term_00353,21708,3875.5390625,0.1785304524829556
1239,tfidf_term_01239,21642,10289.2060546875,0.4754276894320072
799,tfidf_term_00799,21622,4136.84619140625,0.19132578815124643
511,tfidf_term_00511,21617,3784.96533203125,0.17509207253695008
1011,tfidf_term_01011,21609,3634.72705078125,0.16820431536772873
1089,tfidf_term_01089,21597,3999.9833984375,0.1852101402249155
501,tfidf_term_00501,21591,3774.063232421875,0.17479798214171993
234,tfidf_term_00234,21567,3587.244873046875,0.16633026721597233
1213,tfidf_term_01213,21537,10215.0400390625,0.4743019008711752
1408,tfidf_term_01408,21529,10209.8076171875,0.47423510693425147
1010,tfidf_term_01010,21486,3841.944091796875,0.17881150943855884
633,tfidf_term_00633,21456,3897.1689453125,0.18163539081434096
750,tfidf_term_00750,21409,4523.080078125,0.21127003027348312
294,tfidf_term_00294,21391,3567.96044921875,0.1667972721807653
55,tfidf_term_00055,21389,4542.62109375,0.21238118162373182
1183,tfidf_term_01183,21371,4037.574951171875,0.18892775027709863
909,tfidf_term_00909,21363,4457.384765625,0.2086497573198989
720,tfidf_term_00720,21357,3771.814453125,0.17660787812543896
269,tfidf_term_00269,21354,3413.74853515625,0.15986459376024398
68,tfidf_term_00068,21342,4724.64697265625,0.2213778920746064
850,tfidf_term_00850,21322,3586.67138671875,0.16821458525085592
1403,tfidf_term_01403,21316,13468.3076171875,0.6318402897911194
482,tfidf_term_00482,21311,3768.03515625,0.17681174774764205
471,tfidf_term_00471,21311,3636.471435546875,0.1706382354439902
13,tfidf_term_00013,21293,4258.14208984375,0.19997849480316301
402,tfidf_term_00402,21281,4092.614990234375,0.19231309573019947
519,tfidf_term_00519,21271,4159.4658203125,0.19554632223743595
690,tfidf_term_00690,21266,4416.66845703125,0.20768684552954247
924,tfidf_term_00924,21258,3899.82861328125,0.18345228211879058
426,tfidf_term_00426,21243,3630.968994140625,0.17092543398487148
527,tfidf_term_00527,21178,3435.334716796875,0.16221242406255904
324,tfidf_term_00324,21167,4319.96826171875,0.20408977473041764
302,tfidf_term_00302,21163,4117.8115234375,0.1945759827735907
161,tfidf_term_00161,21160,3656.43359375,0.1727993191753308
48,tfidf_term_00048,21155,3897.212890625,0.18422183363861971
1018,tfidf_term_01018,21114,3957.297607421875,0.18742529162744506
524,tfidf_term_00524,21097,3427.24365234375,0.16245170651484808
615,tfidf_term_00615,21091,3812.07958984375,0.1807443738961524
1048,tfidf_term_01048,21061,3566.24853515625,0.16932949694488628
863,tfidf_term_00863,21038,3570.965087890625,0.16973881014785744
1428,tfidf_term_01428,21025,10895.20703125,0.5182024747324614
1255,tfidf_term_01255,21009,12417.3662109375,0.5910498458250035
224,tfidf_term_00224,20947,3471.0009765625,0.1657039660363059
108,tfidf_term_00108,20899,4066.547119140625,0.19458094258771352
495,tfidf_term_00495,20898,3794.503173828125,0.18157255114499593
1342,tfidf_term_01342,20893,10691.0361328125,0.5117042135075145
323,tfidf_term_00323,20850,4184.99853515625,0.2007193542041367
739,tfidf_term_00739,20847,3504.78466796875,0.16811937775069555
974,tfidf_term_00974,20840,3848.680908203125,0.1846775867659849
315,tfidf_term_00315,20835,3330.116943359375,0.15983282665511758
350,tfidf_term_00350,20807,3756.33984375,0.18053250558706205
551,tfidf_term_00551,20735,4077.594970703125,0.1966527596191524
298,tfidf_term_00298,20733,3978.752685546875,0.19190434020869507
602,tfidf_term_00602,20681,4179.02099609375,0.20207054765696775
1404,tfidf_term_01404,20680,12907.37890625,0.6241479161629594
1199,tfidf_term_01199,20629,3577.739501953125,0.1734325222721957
31,tfidf_term_00031,20614,3977.695556640625,0.19296087885129645
221,tfidf_term_00221,20536,4396.97705078125,0.21411068615023618
630,tfidf_term_00630,20535,3562.447509765625,0.17348173897081204
151,tfidf_term_00151,20498,3804.488037109375,0.18560288989703264
190,tfidf_term_00190,20478,3895.56396484375,0.19023166153158266
882,tfidf_term_00882,20477,3618.90234375,0.17673010420227572
246,tfidf_term_00246,20474,4065.878662109375,0.19858741145400874
826,tfidf_term_00826,20473,4121.33251953125,0.2013057451048332
167,tfidf_term_00167,20439,3712.953857421875,0.18166025037535471
286,tfidf_term_00286,20422,5195.89794921875,0.25442649834584025
464,tfidf_term_00464,20379,3661.857177734375,0.17968777554023135
574,tfidf_term_00574,20371,4436.67626953125,0.21779373960685533
748,tfidf_term_00748,20347,3428.5908203125,0.16850596256512015
1156,tfidf_term_01156,20293,3682.63818359375,0.1814733249688932
851,tfidf_term_00851,20276,3526.547607421875,0.173927185215125
593,tfidf_term_00593,20220,3394.08935546875,0.16785802944949307
441,tfidf_term_00441,20160,3422.690185546875,0.16977629888625373
1168,tfidf_term_01168,20137,3508.335693359375,0.17422335468835354
42,tfidf_term_00042,20083,4484.671875,0.22330687023851017
244,tfidf_term_00244,20048,4017.322265625,0.20038518882806264
1170,tfidf_term_01170,20038,4692.44580078125,0.23417735306823287
747,tfidf_term_00747,19982,3502.795654296875,0.17529755051030302
917,tfidf_term_00917,19931,3530.353759765625,0.177128782287172
1150,tfidf_term_01150,19906,4419.7861328125,0.22203286108773737
169,tfidf_term_00169,19873,3812.94921875,0.1918658088235294
825,tfidf_term_00825,19869,3667.660888671875,0.18459212283818385
978,tfidf_term_00978,19821,3643.12060546875,0.1838010496679658
267,tfidf_term_00267,19818,4496.87548828125,0.22690864306596276
1033,tfidf_term_01033,19784,3912.511474609375,0.19776139681608243
875,tfidf_term_00875,19756,3019.34228515625,0.15283166051610902
617,tfidf_term_00617,19724,4159.2626953125,0.2108731847146877
172,tfidf_term_00172,19677,4266.09619140625,0.21680623018784623
44,tfidf_term_00044,19587,3861.614013671875,0.19715188715330959
1129,tfidf_term_01129,19481,3489.42041015625,0.17911916278200554
724,tfidf_term_00724,19439,3289.190673828125,0.16920575512259503
